id,geo_1,geo_2,url,size,boost,title,country
hhY48rkP,17.941761,40.63273,/visit/brindisi/hhY48rkP,3,0,"Brindisi","Italy"
4aG4kHV6,-78.39474,40.51868,/visit/altoona-pa/4aG4kHV6,1,0,"Altoona PA","United States"
NRbil5ko,14.438479,40.87301,/visit/somma-vesuviana/NRbil5ko,3,0,"Somma Vesuviana","Italy"
h8sCxOcL,-1.9667503,53.336163,/visit/buxworth/h8sCxOcL,1,0,"Buxworth","United Kingdom"
BWVAPQR0,0.814539,51.628345,/visit/burnham-on-crouch/BWVAPQR0,1,0,"Burnham-on-Crouch","United Kingdom"
Wx8fiLPc,-1.91483,53.259083,/visit/buxton/Wx8fiLPc,1,0,"Buxton","United Kingdom"
b6JUfE6N,-3.518068,55.900707,/visit/livingston/b6JUfE6N,1,0,"Livingston","United Kingdom"
aa_cKaZ6,-62.242004,-34.00889,/visit/sancti-spiritu/aa_cKaZ6,1,0,"Sancti Spiritu","Argentina"
PElvS0qT,0.6036017,51.555126,/visit/hadleigh/PElvS0qT,1,0,"Hadleigh","United Kingdom"
w8mmtjSo,-3.0164237,53.758728,/visit/saint-anne-s-on-the-sea/w8mmtjSo,1,0,"Saint Anne's on the Sea","United Kingdom"
8vyGZs8H,-4.097841,50.50921,/visit/horrabridge/8vyGZs8H,1,0,"Horrabridge","United Kingdom"
CV5gdvmp,-2.554937,55.477722,/visit/jedburgh/CV5gdvmp,1,0,"Jedburgh","United Kingdom"
1Yy40Eam,-4.053679,55.777634,/visit/hamilton/1Yy40Eam,1,0,"Hamilton","United Kingdom"
li3cYwZp,-3.4916308,58.51408,/visit/halkirk/li3cYwZp,1,0,"Halkirk","United Kingdom"
PBllOhWd,-4.206666,51.016685,/visit/bideford/PBllOhWd,1,0,"Bideford","United Kingdom"
xJyLWLq9,-1.6235949,50.76113,/visit/hordle/xJyLWLq9,1,0,"Hordle","United Kingdom"
fLdr72li,-0.0816159,51.280296,/visit/caterham/fLdr72li,1,0,"Caterham","United Kingdom"
nac9eRM2,-4.552556,55.612267,/visit/crosshouse/nac9eRM2,1,0,"Crosshouse","United Kingdom"
nCZ5LJ7R,-3.660466,51.608562,/visit/maesteg/nCZ5LJ7R,1,0,"Maesteg","United Kingdom"
LhJktouY,-4.21643,50.40921,/visit/saltash/LhJktouY,1,0,"Saltash","United Kingdom"
BqJzlBqM,-4.129263,53.22739,/visit/bangor/BqJzlBqM,1,0,"Bangor","United Kingdom"
c6eJ9Cux,-5.605374,55.424118,/visit/campbeltown/c6eJ9Cux,1,0,"Campbeltown","United Kingdom"
0MN6TnHR,-2.774864,55.958675,/visit/haddington/0MN6TnHR,1,0,"Haddington","United Kingdom"
9OiHNidF,-0.925965,51.77334,/visit/haddenham/9OiHNidF,1,0,"Haddenham","United Kingdom"
fIeJM5vk,-0.080784,53.56747,/visit/grimsby/fIeJM5vk,1,0,"Grimsby","United Kingdom"
whJprCUe,-3.029043,51.686096,/visit/griffithstown/whJprCUe,1,0,"Griffithstown","United Kingdom"
6FkqeQJM,0.6642098,52.773457,/visit/great-massingham/6FkqeQJM,1,0,"Great Massingham","United Kingdom"
R1Fpk8c7,-45.759205,-21.237078,/visit/campos-gerais-mg/R1Fpk8c7,1,0,"Campos Gerais MG","Brazil"
P1sljHEE,-2.910688,54.19101,/visit/grange-over-sands/P1sljHEE,1,0,"Grange-over-Sands","United Kingdom"
fGbLy5XL,-4.8097,55.6432,/visit/ardrossan/fGbLy5XL,1,0,"Ardrossan","United Kingdom"
X9CiN96e,-1.732179,53.016624,/visit/ashbourne/X9CiN96e,1,0,"Ashbourne","United Kingdom"
arGfjnKN,-1.5659829,55.18298,/visit/ashington/arGfjnKN,1,0,"Ashington","United Kingdom"
sF1lWiDC,-3.823812,57.19449,/visit/aviemore/sF1lWiDC,1,0,"Aviemore","United Kingdom"
meC6jXkO,-4.391542,55.87532,/visit/renfrew/meC6jXkO,1,0,"Renfrew","United Kingdom"
6KoURQFn,-7.309,54.598,/visit/omagh/6KoURQFn,1,0,"Omagh","United Kingdom"
b0Iw5Dqm,0.47806,51.30431,/visit/aylesford/b0Iw5Dqm,1,0,"Aylesford","United Kingdom"
nXccnVXW,-6.5173707,55.070488,/visit/ballymoney/nXccnVXW,1,0,"Ballymoney","United Kingdom"
gdzTXD8f,-6.269975,54.348953,/visit/banbridge/gdzTXD8f,1,0,"Banbridge","United Kingdom"
CO1mL1UP,-2.524038,57.666504,/visit/banff/CO1mL1UP,1,0,"Banff","United Kingdom"
QaApepuM,-1.85754,53.72702,/visit/halifax/QaApepuM,1,0,"Halifax","United Kingdom"
VmjegZhQ,0.194831,51.51773,/visit/rainham/VmjegZhQ,1,0,"Rainham","United Kingdom"
DIq5NIz2,-0.842655,51.277283,/visit/fleet/DIq5NIz2,1,0,"Fleet","United Kingdom"
jp4w6o6H,-2.864968,54.074165,/visit/morecambe/jp4w6o6H,1,0,"Morecambe","United Kingdom"
jyjK8Bzq,-5.1451993,55.57511,/visit/brodick/jyjK8Bzq,1,0,"Brodick","United Kingdom"
extF12jg,-81.94953,26.562853,/visit/cape-coral-fl/extF12jg,1,0,"Cape Coral FL","United States"
PgNtssed,-80.734795,36.762627,/visit/hillsville-va/PgNtssed,1,0,"Hillsville VA","United States"
xSH0M3Ha,-77.79334,43.288116,/visit/hilton-ny/xSH0M3Ha,1,0,"Hilton NY","United States"
xLKWMFR9,-28.251749,38.399734,/visit/lajes-do-pico/xLKWMFR9,1,1,"Lajes do Pico","Azores"
SpisAO9Y,-117.686104,33.646942,/visit/lake-forest-ca/SpisAO9Y,1,0,"Lake Forest CA","United States"
dkQZxezl,-87.85083,42.234722,/visit/lake-forest-il/dkQZxezl,1,0,"Lake Forest IL","United States"
XNKaE2X3,-88.43343,42.591682,/visit/lake-geneva-wi/XNKaE2X3,1,0,"Lake Geneva WI","United States"
mK3w6axG,-73.71234,43.42618,/visit/lake-george-ny/mK3w6axG,1,0,"Lake George NY","United States"
I6U3TZq0,-59.61667,13.216667,/visit/saint-james/I6U3TZq0,1,1,"Saint James","Barbados"
VXkeRM9c,-122.67065,45.420673,/visit/lake-oswego-or/VXkeRM9c,1,0,"Lake Oswego OR","United States"
J7rFddB7,-92.76576,44.956356,/visit/lakeland-mn/J7rFddB7,1,0,"Lakeland MN","United States"
Rx0TUgXn,-118.13396,33.853626,/visit/lakewood-ca/Rx0TUgXn,1,0,"Lakewood CA","United States"
07Y1hNIx,-122.518456,47.171764,/visit/lakewood-wa/07Y1hNIx,1,0,"Lakewood WA","United States"
aBwf61L4,-101.95099,32.7376,/visit/lamesa-tx/aBwf61L4,1,0,"Lamesa TX","United States"
Ga9EiRFX,-58.39263,-34.699417,/visit/lanus/Ga9EiRFX,5,0,"Lanús","Argentina"
XKzvo9wu,-80.35783,25.666033,/visit/kendall-fl/XKzvo9wu,1,0,"Kendall FL","United States"
DPtgYhhk,-92.99879,34.672035,/visit/hot-springs-village-ar/DPtgYhhk,1,0,"Hot Springs Village AR","United States"
DKqNvAkD,-88.56942,47.12113,/visit/houghton-mi/DKqNvAkD,1,0,"Houghton MI","United States"
owAyLGco,-67.84023,46.12618,/visit/houlton-me/owAyLGco,1,0,"Houlton ME","United States"
9s8Cooyq,-90.719536,29.59577,/visit/houma-la/9s8Cooyq,1,0,"Houma LA","United States"
pEs8XoS5,-96.61221,33.50872,/visit/howe-tx/pEs8XoS5,1,0,"Howe TX","United States"
vL2maA_1,-120.86535,37.602013,/visit/hughson-ca/vL2maA_1,1,0,"Hughson CA","United States"
QWAZM2N7,-88.42814,42.16808,/visit/huntley-il/QWAZM2N7,1,0,"Huntley IL","United States"
bIIB34nq,-82.020134,38.43259,/visit/hurricane-wv/bIIB34nq,1,0,"Hurricane WV","United States"
CexgNuLC,13.585982,37.309406,/visit/agrigento/CexgNuLC,3,0,"Agrigento","Italy"
qMhg8A3G,13.571428,41.21073,/visit/gaeta/qMhg8A3G,3,0,"Gaeta","Italy"
7YkjrM8h,12.49539,9.203496,/visit/yola/7YkjrM8h,5,0,"Yola","Nigeria"
lRP6Uwe7,14.512607,37.238094,/visit/caltagirone/lRP6Uwe7,3,0,"Caltagirone","Italy"
cUTI2DWO,-97.049805,45.66468,/visit/sisseton-sd/cUTI2DWO,1,0,"Sisseton SD","United States"
OVndVTqd,-105.51361,39.74249,/visit/idaho-springs-co/OVndVTqd,1,0,"Idaho Springs CO","United States"
z9CBeumv,-90.50092,30.635466,/visit/independence-la/z9CBeumv,1,0,"Independence LA","United States"
8STKDDwu,-94.415504,39.091118,/visit/independence-mo/8STKDDwu,1,0,"Independence MO","United States"
AjUMFjHJ,-79.152534,40.621456,/visit/indiana-pa/AjUMFjHJ,1,0,"Indiana PA","United States"
oY2m5SDu,-93.557434,41.358047,/visit/indianola-ia/oY2m5SDu,1,0,"Indianola IA","United States"
242fPo4C,-85.6602,30.158813,/visit/panama-city-fl/242fPo4C,5,0,"Panama City FL","United States"
93UuyM-s,-82.09011,35.047062,/visit/inman-sc/93UuyM-s,1,0,"Inman SC","United States"
DmOfzrne,-93.40407,48.602314,/visit/international-falls-mn/DmOfzrne,1,0,"International Falls MN","United States"
wH4o1r1o,-95.39998,37.92448,/visit/iola-ks/wH4o1r1o,1,0,"Iola KS","United States"
HaroovX1,-85.07111,42.987255,/visit/ionia-mi/HaroovX1,1,0,"Ionia MI","United States"
lsjpyrMA,-98.30867,39.498623,/visit/glen-elder-ks/lsjpyrMA,1,0,"Glen Elder KS","United States"
urApJM9o,-88.06701,41.87753,/visit/glen-ellyn-il/urApJM9o,1,0,"Glen Ellyn IL","United States"
tD-aQ26X,-90.62361,38.544445,/visit/glencoe-mo/tD-aQ26X,1,0,"Glencoe MO","United States"
ncW1Z7Dv,79.9948,20.184872,/visit/gadchiroli/ncW1Z7Dv,3,0,"Gadchiroli","India"
INrmVDKc,-145.5573,62.109722,/visit/glennallen-ak/INrmVDKc,1,0,"Glennallen AK","United States"
7Ln-WbrW,-95.390045,45.650238,/visit/glenwood-mn/7Ln-WbrW,1,0,"Glenwood MN","United States"
JrIHx6bQ,-90.186775,38.955605,/visit/godfrey-il/JrIHx6bQ,1,0,"Godfrey IL","United States"
4BbsV5dH,35.202442,31.705381,/visit/bethlehem/4BbsV5dH,5,1,"Bethlehem","Palestine"
hc-vPwc9,-117.23571,37.708447,/visit/goldfield-nv/hc-vPwc9,1,0,"Goldfield NV","United States"
nkOmfb1y,-83.666756,42.912518,/visit/grand-blanc-township-mi/nkOmfb1y,1,0,"Grand Blanc Township MI","United States"
owbMBxOI,-90.334274,47.750446,/visit/grand-marais-mn/owbMBxOI,1,0,"Grand Marais MN","United States"
ft-scm0o,-121.36442,38.716686,/visit/antelope-ca/ft-scm0o,5,0,"Antelope CA","United States"
GfACqouS,-88.04175,42.344467,/visit/grayslake-il/GfACqouS,1,0,"Grayslake IL","United States"
boMZGajF,-73.36201,42.19598,/visit/great-barrington-ma/boMZGajF,1,0,"Great Barrington MA","United States"
jGLZIfcR,-70.577065,8.353716,/visit/ciudad-bolivia/jGLZIfcR,1,0,"Ciudad Bolivia","Venezuela"
6nPouWk1,17.117119,40.96736,/visit/conversano/6nPouWk1,3,0,"Conversano","Italy"
5VEAFF0B,-85.784454,42.209484,/visit/mattawan-mi/5VEAFF0B,1,0,"Mattawan MI","United States"
DoBvAHDk,-83.653824,41.562828,/visit/maumee-oh/DoBvAHDk,1,0,"Maumee OH","United States"
CjArVi8n,14.78262,41.12976,/visit/benevento/CjArVi8n,3,0,"Benevento","Italy"
afm812Um,18.08373,44.740326,/visit/doboj/afm812Um,4,0,"Doboj","Bosnia and Herzegovina"
rLLJ0AeX,-55.124516,-29.560432,/visit/sao-francisco-de-assis-rs/rLLJ0AeX,1,0,"São Francisco de Assis RS","Brazil"
oDpghYNA,-90.70428,35.842297,/visit/jonesboro-ar/oDpghYNA,4,0,"Jonesboro AR","United States"
XA3OpavJ,-84.615486,34.023434,/visit/kennesaw-ga/XA3OpavJ,1,0,"Kennesaw GA","United States"
DtrvWIsf,-87.82118,42.584743,/visit/kenosha-wi/DtrvWIsf,1,0,"Kenosha WI","United States"
aar3CM4o,15.86529,39.621178,/visit/belvedere-marittimo/aar3CM4o,3,0,"Belvedere Marittimo","Italy"
8Bf40ylZ,-96.22775,32.13321,/visit/kerens-tx/8Bf40ylZ,1,0,"Kerens TX","United States"
6av_PXs6,-87.50314,44.458332,/visit/kewaunee-wi/6av_PXs6,1,0,"Kewaunee WI","United States"
rloEYJz0,-80.16283,25.693712,/visit/key-biscayne-fl/rloEYJz0,1,0,"Key Biscayne FL","United States"
lSIpIkIA,11.535421,45.54548,/visit/vicenza/lSIpIkIA,3,0,"Vicenza","Italy"
C38aPwDc,-74.199585,40.433163,/visit/keyport-nj/C38aPwDc,1,0,"Keyport NJ","United States"
R6jxpkVL,-103.41824,43.895542,/visit/keystone-sd/R6jxpkVL,1,0,"Keystone SD","United States"
YH5T933O,-80.35922,36.280693,/visit/king-nc/YH5T933O,1,0,"King NC","United States"
sNvAH6is,-71.52256,41.480377,/visit/kingston-ri/sNvAH6is,1,0,"Kingston RI","United States"
Y9hUj6kg,-97.85611,27.51587,/visit/kingsville-tx/Y9hUj6kg,1,0,"Kingsville TX","United States"
hCE4R9qR,-92.58325,40.194756,/visit/kirksville-mo/hCE4R9qR,1,0,"Kirksville MO","United States"
TTMav8Iz,-5.8618984,38.954464,/visit/don-benito/TTMav8Iz,4,0,"Don Benito","Spain"
C1aQX4JW,-162.59666,66.89833,/visit/kotzebue-ak/C1aQX4JW,1,0,"Kotzebue AK","United States"
BsinZszD,-4.0055604,40.63088,/visit/collado-villalba/BsinZszD,4,0,"Collado Villalba","Spain"
Uy50q6Cd,-88.45291,46.7566,/visit/l-anse-mi/Uy50q6Cd,1,0,"L'Anse MI","United States"
f4aAlRdX,-118.087715,45.324577,/visit/la-grande-or/f4aAlRdX,1,0,"La Grande OR","United States"
3edSnHFW,-82.40127,40.05812,/visit/newark-oh/3edSnHFW,4,0,"Newark OH","United States"
BxrKt2FG,34.466843,31.501696,/visit/gaza/BxrKt2FG,4,1,"Gaza City","Palestine"
vIb2Unhy,-79.70116,40.324512,/visit/irwin-pa/vIb2Unhy,1,0,"Irwin PA","United States"
C-ZLpu1o,-117.93534,34.106953,/visit/irwindale-ca/C-ZLpu1o,1,0,"Irwindale CA","United States"
FDroX36_,-98.15865,33.21845,/visit/jacksboro-tx/FDroX36_,1,0,"Jacksboro TX","United States"
GWSwgf4q,-85.76135,33.813713,/visit/jacksonville-al/GWSwgf4q,1,0,"Jacksonville AL","United States"
JYxiJ-Ux,-122.96699,42.313457,/visit/jacksonville-or/JYxiJ-Ux,1,0,"Jacksonville OR","United States"
11aKt2wG,-79.23533,42.097004,/visit/jamestown-ny/11aKt2wG,1,0,"Jamestown NY","United States"
ydRDV7s5,-82.94819,30.518272,/visit/jasper-fl/ydRDV7s5,1,0,"Jasper FL","United States"
fiLdeVuT,-86.93111,38.39144,/visit/jasper-in/fiLdeVuT,1,0,"Jasper IN","United States"
RMX3QPzL,-70.737595,-33.812565,/visit/paine/RMX3QPzL,4,0,"Paine","Chile"
cYQJC3eO,-92.173515,38.576702,/visit/jefferson-city-mo/cYQJC3eO,1,0,"Jefferson City MO","United States"
UynEu_67,-83.35271,42.36837,/visit/livonia-mi/UynEu_67,1,0,"Livonia MI","United States"
A2LldYXw,-78.69031,43.170612,/visit/lockport-ny/A2LldYXw,1,0,"Lockport NY","United States"
OlHLoovn,-121.27222,38.134148,/visit/lodi-ca/OlHLoovn,1,0,"Lodi CA","United States"
KBWP9LSO,-120.45794,34.63915,/visit/lompoc-ca/KBWP9LSO,1,0,"Lompoc CA","United States"
u6v-ulKr,-84.08327,37.12898,/visit/london-ky/u6v-ulKr,1,0,"London KY","United States"
o59oGwGF,-105.10193,40.167206,/visit/longmont-co/o59oGwGF,1,0,"Longmont CO","United States"
IikIflGP,-94.740486,32.5007,/visit/longview-tx/IikIflGP,1,0,"Longview TX","United States"
wyWO6hKx,-86.91417,38.676994,/visit/loogootee-in/wyWO6hKx,1,0,"Loogootee IN","United States"
67sW9hJ8,-82.18237,41.45282,/visit/lorain-oh/67sW9hJ8,1,0,"Lorain OH","United States"
cMMAdLLI,-118.07189,33.8032,/visit/los-alamitos-ca/cMMAdLLI,1,0,"Los Alamitos CA","United States"
138LixXB,-120.849915,37.058277,/visit/los-banos-ca/138LixXB,1,0,"Los Banos CA","United States"
tuwjK0ar,-106.73336,34.806168,/visit/los-lunas-nm/tuwjK0ar,1,0,"Los Lunas NM","United States"
6xutghuE,-73.754845,42.7048,/visit/loudonville-ny/6xutghuE,1,0,"Loudonville NY","United States"
t2XvTIcy,-82.233215,40.635338,/visit/loudonville-oh/t2XvTIcy,1,0,"Loudonville OH","United States"
JLZ9TTRb,-99.98389,45.316387,/visit/lowry-sd/JLZ9TTRb,1,0,"Lowry SD","United States"
DTy29U0K,1.6020337,41.265987,/visit/l-arboc/DTy29U0K,1,0,"L'Arboç","Spain"
ma67MAUv,12.216709,46.142464,/visit/belluno/ma67MAUv,3,0,"Belluno","Italy"
WTlSdERT,-75.25315,40.09275,/visit/lafayette-hill-pa/WTlSdERT,1,0,"Lafayette Hill PA","United States"
o1ToKtYI,-85.03224,33.03622,/visit/lagrange-ga/o1ToKtYI,1,0,"LaGrange GA","United States"
dM5tFD0M,-117.785355,33.54272,/visit/laguna-beach-ca/dM5tFD0M,1,0,"Laguna Beach CA","United States"
08J_IwP1,-81.526146,28.369535,/visit/lake-buena-vista-fl/08J_IwP1,1,0,"Lake Buena Vista FL","United States"
DoHwy1MH,-98.0298,43.709427,/visit/mitchell-sd/DoHwy1MH,1,0,"Mitchell SD","United States"
j85HNau0,-109.54984,38.573315,/visit/moab-ut/j85HNau0,1,0,"Moab UT","United States"
20mbje6l,-85.92138,39.20144,/visit/columbus-in/20mbje6l,4,0,"Columbus IN","United States"
7iStfpVW,12.390828,43.110718,/visit/perugia/7iStfpVW,3,0,"Perugia","Italy"
zjA174WR,-45.03222,-4.371641,/visit/bom-lugar-ma/zjA174WR,1,0,"Bom Lugar MA","Brazil"
XvA-272Y,-89.333534,43.062317,/visit/monona-wi/XvA-272Y,1,0,"Monona WI","United States"
dHEAwMcj,-73.20734,41.332596,/visit/monroe-ct/dHEAwMcj,1,0,"Monroe CT","United States"
usTlm6zG,-74.18681,41.33065,/visit/monroe-ny/usTlm6zG,1,0,"Monroe NY","United States"
ha-Jlz5_,-74.433044,40.33642,/visit/monroe-township-nj/ha-Jlz5_,1,0,"Monroe Township NJ","United States"
02X4JWqI,-119.69819,34.42083,/visit/santa-barbara-ca/02X4JWqI,3,0,"Santa Barbara CA","United States"
jVSARHB8,-74.20801,40.84114,/visit/montclair-nj/jVSARHB8,1,0,"Montclair NJ","United States"
gIxMK4OR,-106.14809,37.57917,/visit/monte-vista-co/gIxMK4OR,1,0,"Monte Vista CO","United States"
bLx3JLHi,16.06607,41.22243,/visit/canosa-di-puglia/bLx3JLHi,3,0,"Canosa di Puglia","Italy"
t8abMt6d,102.741264,17.87828,/visit/nong-khai/t8abMt6d,1,0,"Nong Khai","Thailand"
y3ahzNIn,-5.8339543,35.759464,/visit/tangier/y3ahzNIn,13,1,"Tangier","Morocco"
dgpbYCGB,13.512365,38.07892,/visit/bagheria/dgpbYCGB,3,0,"Bagheria","Italy"
byiizlG0,-107.876175,38.47832,/visit/montrose-co/byiizlG0,1,0,"Montrose CO","United States"
kzTtJMxQ,-80.221344,40.516975,/visit/moon-township-pa/kzTtJMxQ,1,0,"Moon Township PA","United States"
9Q87VCpR,-80.80814,35.585915,/visit/mooresville-nc/9Q87VCpR,1,0,"Mooresville NC","United States"
DnNuATBH,-96.76781,46.873764,/visit/moorhead-mn/DnNuATBH,1,0,"Moorhead MN","United States"
261U30A3,-49.501297,-18.517553,/visit/cachoeira-dourada-mg/261U30A3,1,0,"Cachoeira Dourada MG","Brazil"
ZRQ9WMck,-91.20632,29.699492,/visit/morgan-city-la/ZRQ9WMck,1,0,"Morgan City LA","United States"
PAqaf0X4,-121.65439,37.1305,/visit/morgan-hill-ca/PAqaf0X4,1,0,"Morgan Hill CA","United States"
iSPwkNCt,-95.91889,45.591946,/visit/morris-mn/iSPwkNCt,1,0,"Morris MN","United States"
PST0n2Ax,-74.48187,40.839592,/visit/morris-plains-nj/PST0n2Ax,1,0,"Morris Plains NJ","United States"
CQgEsBUB,-74.481544,40.79677,/visit/morristown-nj/CQgEsBUB,1,0,"Morristown NJ","United States"
R0RDOHjL,13.662349,37.316048,/visit/favara/R0RDOHjL,3,0,"Favara","Italy"
4ANlP-Ed,-74.77462,40.20865,/visit/morrisville-pa/4ANlP-Ed,1,0,"Morrisville PA","United States"
DwtnD1l9,-120.84999,35.365944,/visit/morro-bay-ca/DwtnD1l9,1,0,"Morro Bay CA","United States"
oEOK0huI,-78.66959,42.900326,/visit/lancaster-ny/oEOK0huI,1,0,"Lancaster NY","United States"
BmGvvSuI,-82.59933,39.713676,/visit/lancaster-oh/BmGvvSuI,1,0,"Lancaster OH","United States"
DhtLBpei,-83.31883,43.051414,/visit/lapeer-mi/DhtLBpei,1,0,"Lapeer MI","United States"
vDnF0etH,-90.38175,29.572437,/visit/larose-la/vDnF0etH,1,0,"Larose LA","United States"
L2ygkOi4,-80.20838,26.166473,/visit/lauderdale-lakes-fl/L2ygkOi4,1,0,"Lauderdale Lakes FL","United States"
IkWRyG7i,12.906216,43.344967,/visit/fabriano/IkWRyG7i,3,0,"Fabriano","Italy"
uahNq7Px,-39.078888,-16.48714,/visit/arraial-d-ajuda-ba/uahNq7Px,1,0,"Arraial D'Ajuda BA","Brazil"
1dBjNPt2,-74.7361,40.301636,/visit/lawrenceville-nj/1dBjNPt2,1,0,"Lawrenceville NJ","United States"
aDJQLEnj,-88.76424,40.35198,/visit/le-roy-il/aDJQLEnj,1,0,"Le Roy IL","United States"
pcFowYjH,-86.46917,40.048374,/visit/lebanon-in/pcFowYjH,1,0,"Lebanon IN","United States"
iSaY-3cJ,-79.6056,40.62701,/visit/leechburg-pa/iSaY-3cJ,1,0,"Leechburg PA","United States"
BaJRKyE5,-111.85077,40.391617,/visit/lehi-ut/BaJRKyE5,1,0,"Lehi UT","United States"
TrQkRiZO,-81.6248,26.625349,/visit/lehigh-acres-fl/TrQkRiZO,1,0,"Lehigh Acres FL","United States"
06BG4s8t,-80.033035,48.151012,/visit/kirkland-lake/06BG4s8t,1,0,"Kirkland Lake","Canada"
Dfp8ZaLp,-80.65489,-5.1782885,/visit/piura/Dfp8ZaLp,4,0,"Piura","Peru"
f3dDF6Mw,-73.98462,45.36639,/visit/pincourt/f3dDF6Mw,1,0,"Pincourt","Canada"
NM4KXncU,-122.80807,40.698994,/visit/lewiston-ca/NM4KXncU,1,0,"Lewiston CA","United States"
2Kg-u3Wg,-79.03588,43.172554,/visit/lewiston-ny/2Kg-u3Wg,1,0,"Lewiston NY","United States"
NpyBmBsR,-52.26911,-13.556472,/visit/canarana-mt/NpyBmBsR,1,0,"Canarana MT","Brazil"
SFrYk2MV,-79.44282,37.78402,/visit/lexington-va/SFrYk2MV,1,0,"Lexington VA","United States"
lM81pU0G,-100.921,37.04308,/visit/liberal-ks/lM81pU0G,1,0,"Liberal KS","United States"
Z9asp192,-68.505,45.36223,/visit/lincoln-me/Z9asp192,1,0,"Lincoln ME","United States"
oq7RYuQ0,-93.33465,38.390854,/visit/lincoln-mo/oq7RYuQ0,1,0,"Lincoln MO","United States"
_lcIugSb,-44.433647,-16.21317,/visit/brasilia-de-minas-mg/_lcIugSb,1,0,"Brasília de Minas MG","Brazil"
rgyOc41H,-74.57516,39.33984,/visit/linwood-nj/rgyOc41H,1,0,"Linwood NJ","United States"
Y4Ok7OKd,-73.18871,41.747265,/visit/litchfield-ct/Y4Ok7OKd,1,0,"Litchfield CT","United States"
9jJ8N9kw,-94.369446,45.980556,/visit/little-falls-mn/9jJ8N9kw,1,0,"Little Falls MN","United States"
1DUpvbLJ,-81.69985,39.26063,/visit/little-hocking-oh/1DUpvbLJ,1,0,"Little Hocking OH","United States"
5MOa3xrQ,-87.13194,37.493103,/visit/livermore-ky/5MOa3xrQ,1,0,"Livermore KY","United States"
znl0Jwyg,-74.13309,45.25009,/visit/salaberry-de-valleyfield/znl0Jwyg,1,0,"Salaberry-de-Valleyfield","Canada"
nFbLrVAj,-75.81103,40.864532,/visit/nesquehoning-pa/nFbLrVAj,1,0,"Nesquehoning PA","United States"
OAK1HExp,-35.633232,-6.7544785,/visit/bananeiras-pb/OAK1HExp,1,0,"Bananeiras PB","Brazil"
lSfCWlCX,-70.934204,41.636215,/visit/new-bedford-ma/lSfCWlCX,1,0,"New Bedford MA","United States"
fc01GZdB,-94.41548,33.459843,/visit/new-boston-tx/fc01GZdB,1,0,"New Boston TX","United States"
ancU8SDE,-73.49484,41.146763,/visit/new-canaan-ct/ancU8SDE,1,0,"New Canaan CT","United States"
jojwZ1Xu,-81.73402,39.993683,/visit/new-concord-oh/jojwZ1Xu,1,0,"New Concord OH","United States"
Oz6ZKnSE,-92.31786,43.059273,/visit/new-hampton-ia/Oz6ZKnSE,1,0,"New Hampton IA","United States"
jVLPeLP6,-80.60811,28.083628,/visit/melbourne-fl/jVLPeLP6,4,0,"Melbourne FL","United States"
AHPg17Zs,-91.818726,30.003536,/visit/new-iberia-la/AHPg17Zs,1,0,"New Iberia LA","United States"
isRweCQI,-71.5576,41.17214,/visit/new-shoreham-ri/isRweCQI,1,0,"New Shoreham RI","United States"
k65oaS0Z,-86.09526,39.558105,/visit/new-whiteland-in/k65oaS0Z,1,0,"New Whiteland IN","United States"
CAt7Vl9A,-80.33284,41.12228,/visit/new-wilmington-pa/CAt7Vl9A,1,0,"New Wilmington PA","United States"
5Z1qJ9fw,-74.02642,41.47579,/visit/new-windsor-ny/5Z1qJ9fw,1,0,"New Windsor NY","United States"
b5ouD9AW,-81.61872,34.274582,/visit/newberry-sc/b5ouD9AW,1,0,"Newberry SC","United States"
lXOOLm5d,-88.54482,43.49416,/visit/mayville-wi/lXOOLm5d,1,0,"Mayville WI","United States"
ryFktYG3,-74.061806,40.9026,/visit/maywood-nj/ryFktYG3,1,0,"Maywood NJ","United States"
Yxfr4dF6,-123.265434,47.05315,/visit/mccleary-wa/Yxfr4dF6,1,0,"McCleary WA","United States"
HxBojwwv,-42.878586,-20.75487,/visit/vicosa-mg/HxBojwwv,3,0,"Viçosa MG","Brazil"
_oNtSyBt,-155.59645,62.953506,/visit/mcgrath-ak/_oNtSyBt,1,0,"McGrath AK","United States"
fgsnoUuk,16.162891,38.733784,/visit/pizzo/fgsnoUuk,3,0,"Pizzo","Italy"
-9Zzpk38,-79.86412,40.34707,/visit/mckeesport-pa/-9Zzpk38,1,0,"McKeesport PA","United States"
YVAaxAqw,10.907859,43.930347,/visit/pistoia/YVAaxAqw,3,0,"Pistoia","Italy"
zcAuc3IF,7.542671,44.384476,/visit/cuneo/zcAuc3IF,3,0,"Cuneo","Italy"
9DXGiDAf,-123.5096,48.81678,/visit/capital/9DXGiDAf,1,0,"Capital","Canada"
7dezbYVo,-71.10616,42.41843,/visit/medford-ma/7dezbYVo,1,0,"Medford MA","United States"
aRur20jL,-100.53401,34.724777,/visit/memphis-tx/aRur20jL,1,0,"Memphis TX","United States"
XNA8JK7u,-123.79946,39.307674,/visit/mendocino-ca/XNA8JK7u,1,0,"Mendocino CA","United States"
2cCPtPgW,-117.185295,33.697147,/visit/menifee-ca/2cCPtPgW,1,0,"Menifee CA","United States"
9_mdT7RT,-122.22207,47.570656,/visit/mercer-island-wa/9_mdT7RT,1,0,"Mercer Island WA","United States"
